close,high,low,open,startDate,startTime
21880.667142857143,21902.42,21878.30857142857,21902.42,2022/07/25,05:45:00
21902.234285714287,21902.234285714287,21875.62285714286,21879.864285714284,2022/07/25,05:40:00
21879.864285714284,21881.85142857143,21851.25857142857,21851.735714285714,2022/07/25,05:35:00
21851.407142857144,21861.527142857143,21818.654285714285,21819.038571428573,2022/07/25,05:30:00
21819.038571428573,21882.71857142857,21816.678571428572,21876.89,2022/07/25,05:25:00
21876.89,21911.4,21876.59857142857,21892.338571428572,2022/07/25,05:20:00
21892.38142857143,21938.177142857145,21883.321428571428,21913.21,2022/07/25,05:15:00
21913.224285714285,21930.11,21907.434285714287,21914.08142857143,2022/07/25,05:10:00
21914.08142857143,21919.19,21869.821428571428,21873.772857142856,2022/07/25,05:05:00
21873.772857142856,21902.034285714286,21862.27857142857,21897.577142857142,2022/07/25,05:00:00
21897.204285714284,21905.075714285715,21866.55,21868.79142857143,2022/07/25,04:55:00
21871.03142857143,21871.297142857144,21824.757142857143,21824.757142857143,2022/07/25,04:50:00
21822.92142857143,21826.327142857142,21804.472857142857,21811.624285714286,2022/07/25,04:45:00
21811.85,21836.244285714285,21799.42142857143,21823.032857142858,2022/07/25,04:40:00
21822.965714285714,21845.455714285716,21811.43,21827.894285714287,2022/07/25,04:35:00
21827.047142857144,21837.251428571428,21809.268571428573,21837.251428571428,2022/07/25,04:30:00
21836.222857142857,21846.612857142856,21815.022857142856,21846.612857142856,2022/07/25,04:25:00
21846.431428571428,21858.4,21828.871428571427,21831.842857142856,2022/07/25,04:20:00
21831.707142857143,21831.707142857143,21800.57,21822.005714285715,2022/07/25,04:15:00
21821.147142857142,21822.15,21750.844285714287,21773.065714285713,2022/07/25,04:10:00
21776.08142857143,21819.445714285714,21765.337142857144,21816.935714285715,2022/07/25,04:05:00
21816.964285714286,21868.59857142857,21816.964285714286,21865.765714285713,2022/07/25,04:00:00
21866.615714285716,21866.615714285716,21792.735714285714,21814.744285714285,2022/07/25,03:55:00
21814.661428571428,21862.144285714287,21792.931428571428,21861.698571428573,2022/07/25,03:50:00
21861.035714285714,21872.141428571427,21831.56,21835.81,2022/07/25,03:45:00
21835.415714285715,21902.897142857142,21832.52857142857,21897.86,2022/07/25,03:40:00
21898.58,21902.45857142857,21867.10714285714,21867.10714285714,2022/07/25,03:35:00
21866.90142857143,21877.275714285715,21853.64,21865.625714285714,2022/07/25,03:30:00
21864.937142857143,21874.972857142857,21848.314285714285,21848.43,2022/07/25,03:25:00
21848.382857142857,21879.925714285713,21816.28,21863.935714285715,2022/07/25,03:20:00
21863.464285714286,21935.92142857143,21860.88,21934.411428571428,2022/07/25,03:15:00
21934.53142857143,21948.195714285714,21917.84,21944.80285714286,2022/07/25,03:10:00
21943.254285714287,21947.84,21915.817142857144,21946.08142857143,2022/07/25,03:05:00
21946.215714285714,21956.068571428572,21910.315714285713,21956.068571428572,2022/07/25,03:00:00
21956.135714285716,21969.502857142856,21920.20857142857,21958.33,2022/07/25,02:55:00
21957.374285714286,21996.507142857143,21946.102857142858,21988.095714285715,2022/07/25,02:50:00
21986.38857142857,22008.31142857143,21966.832857142857,21969.75,2022/07/25,02:45:00
21976.792857142857,21992.934285714287,21931.125714285714,21946.71857142857,2022/07/25,02:40:00
21945.914285714287,21963.067142857144,21884.297142857144,21935.504285714287,2022/07/25,02:35:00
21954.942857142858,22049.98,21954.942857142858,22049.98,2022/07/25,02:30:00
22052.03,22057.884285714284,22006.002857142856,22048.022857142856,2022/07/25,02:25:00
22046.55,22198.64,22012.89,22198.64,2022/07/25,02:20:00
22197.74142857143,22204.865714285716,22186.681428571428,22198.26142857143,2022/07/25,02:15:00
22197.71,22197.71,22122.088571428572,22159.37,2022/07/25,02:10:00
22158.158571428572,22194.192857142858,22138.554285714286,22193.045714285716,2022/07/25,02:05:00
22189.608571428573,22209.354285714286,22171.54857142857,22209.354285714286,2022/07/25,02:00:00
22215.167142857143,22216.57,22200.09857142857,22208.821428571428,2022/07/25,01:55:00
22209.014285714286,22209.014285714286,22121.967142857142,22136.84,2022/07/25,01:50:00
22146.181428571428,22202.141428571427,22145.608571428573,22202.141428571427,2022/07/25,01:45:00
22201.45142857143,22267.268571428573,22139.498571428572,22266.454285714284,2022/07/25,01:40:00
22266.605714285713,22273.78,22241.062857142857,22247.884285714284,2022/07/25,01:35:00
22245.605714285713,22250.59,22213.29142857143,22239.071428571428,2022/07/25,01:30:00
22238.762857142858,22295.984285714287,22230.524285714284,22288.395714285714,2022/07/25,01:25:00
22290.444285714286,22324.05285714286,22287.321428571428,22308.524285714284,2022/07/25,01:20:00
22307.542857142857,22310.97,22282.887142857144,22293.295714285716,2022/07/25,01:15:00
22293.568571428572,22298.67,22263.128571428573,22275.768571428573,2022/07/25,01:10:00
22274.694285714286,22301.47142857143,22246.05285714286,22294.22857142857,2022/07/25,01:05:00
22294.1,22323.03142857143,22288.44714285714,22323.03142857143,2022/07/25,01:00:00
22323.934285714287,22332.164285714287,22293.165714285715,22315.45142857143,2022/07/25,00:55:00
22315.43857142857,22341.50857142857,22270.11857142857,22274.93857142857,2022/07/25,00:50:00
22275.11857142857,22390.672857142858,22275.11857142857,22369.63857142857,2022/07/25,00:45:00
22370.55857142857,22392.588571428572,22349.088571428572,22367.461428571427,2022/07/25,00:40:00
22369.075714285715,22408.731428571427,22367.43857142857,22367.865714285716,2022/07/25,00:35:00
22369.08142857143,22424.575714285715,22368.952857142856,22378.088571428572,2022/07/25,00:30:00
22376.772857142856,22549.431428571428,22376.772857142856,22545.252857142856,2022/07/25,00:25:00
22546.03,22615.15142857143,22536.09857142857,22605.01,2022/07/25,00:20:00
22603.48285714286,22663.567142857144,22600.112857142856,22623.10714285714,2022/07/25,00:15:00
22622.895714285714,22629.072857142855,22591.86,22608.827142857142,2022/07/25,00:10:00
22610.242857142857,22610.242857142857,22555.37714285714,22579.565714285713,2022/07/25,00:05:00
22579.38142857143,22614.38142857143,22555.481428571427,22586.088571428572,2022/07/25,00:00:00
22587.542857142857,22604.927142857145,22569.245714285713,22603.30857142857,2022/07/24,23:55:00
22603.112857142856,22630.792857142857,22598.375714285714,22630.272857142856,2022/07/24,23:50:00
22629.821428571428,22680.435714285715,22608.944285714286,22665.374285714286,2022/07/24,23:45:00
22665.205714285716,22691.681428571428,22662.501428571428,22684.755714285715,2022/07/24,23:40:00
22682.678571428572,22734.625714285714,22658.562857142857,22725.10714285714,2022/07/24,23:35:00
22724.89,22756.797142857144,22723.911428571428,22745.797142857144,2022/07/24,23:30:00
22747.03142857143,22749.81,22685.337142857144,22691.025714285715,2022/07/24,23:25:00
22690.801428571427,22690.801428571427,22643.621428571427,22649.88857142857,2022/07/24,23:20:00
22645.184285714287,22695.747142857144,22630.055714285714,22687.545714285716,2022/07/24,23:15:00
22685.93857142857,22685.93857142857,22632.475714285716,22639.091428571428,2022/07/24,23:10:00
22639.13,22642.908571428572,22529.887142857144,22547.19714285714,2022/07/24,23:05:00
22550.264285714286,22689.792857142857,22550.264285714286,22654.69714285714,2022/07/24,23:00:00
22666.44,22702.374285714286,22618.452857142856,22679.128571428573,2022/07/24,22:55:00
22679.01714285714,22916.635714285716,22578.13142857143,22908.934285714287,2022/07/24,22:50:00
22907.347142857143,23004.33,22907.335714285713,22999.00857142857,2022/07/24,22:45:00
22999.527142857143,23003.275714285715,22890.702857142856,22937.134285714284,2022/07/24,22:40:00
22933.994285714285,22935.754285714287,22831.051428571427,22832.378571428573,2022/07/24,22:35:00
22832.187142857143,22849.135714285716,22825.88142857143,22833.04142857143,2022/07/24,22:30:00
22834.36,22855.065714285713,22823.658571428572,22835.088571428572,2022/07/24,22:25:00
22835.624285714286,22866.774285714284,22832.04142857143,22847.727142857144,2022/07/24,22:20:00
22850.71857142857,22871.551428571427,22840.677142857145,22865.695714285714,2022/07/24,22:15:00
22870.432857142856,22879.494285714285,22833.667142857143,22833.667142857143,2022/07/24,22:10:00
22832.242857142857,22843.911428571428,22765.181428571428,22771.68,2022/07/24,22:05:00
22771.29142857143,22826.62714285714,22761.38142857143,22817.277142857143,2022/07/24,22:00:00
22817.14857142857,22820.172857142858,22785.04857142857,22803.251428571428,2022/07/24,21:55:00
22803.051428571427,22820.242857142857,22789.61857142857,22820.242857142857,2022/07/24,21:50:00
22820.185714285715,22824.385714285716,22788.717142857142,22788.717142857142,2022/07/24,21:45:00
22788.174285714285,22817.575714285715,22772.034285714286,22803.157142857144,2022/07/24,21:40:00
22803.157142857144,22817.158571428572,22789.652857142857,22817.158571428572,2022/07/24,21:35:00
22817.20142857143,22822.492857142857,22751.38857142857,22752.33142857143,2022/07/24,21:30:00
22753.38857142857,22773.317142857144,22746.711428571427,22770.45142857143,2022/07/24,21:25:00
22770.45142857143,22799.64,22769.96,22779.89285714286,2022/07/24,21:20:00
22779.89285714286,22780.434285714287,22732.85714285714,22746.904285714285,2022/07/24,21:15:00
22746.847142857143,22783.255714285715,22703.02857142857,22707.32,2022/07/24,21:10:00
22707.32,22756.645714285714,22682.51714285714,22755.965714285714,2022/07/24,21:05:00
22755.965714285714,22771.45142857143,22722.964285714286,22724.81,2022/07/24,21:00:00
22725.248571428572,22761.19,22725.248571428572,22760.931428571428,2022/07/24,20:55:00
22762.34857142857,22771.655714285713,22755.29857142857,22767.38,2022/07/24,20:50:00
22767.97857142857,22802.114285714284,22753.824285714287,22802.114285714284,2022/07/24,20:45:00
22801.655714285713,22801.655714285713,22717.155714285713,22718.534285714286,2022/07/24,20:40:00
22718.615714285716,22722.532857142858,22704.04,22710.904285714285,2022/07/24,20:35:00
22710.737142857142,22716.66,22703.10142857143,22714.837142857144,2022/07/24,20:30:00
22714.722857142857,22725.672857142858,22697.204285714284,22714.782857142858,2022/07/24,20:25:00
22714.535714285714,22715.644285714287,22687.905714285713,22690.268571428573,2022/07/24,20:20:00
22689.24142857143,22708.837142857144,22680.051428571427,22689.472857142857,2022/07/24,20:15:00
22689.464285714286,22723.202857142856,22689.464285714286,22707.98857142857,2022/07/24,20:10:00
22706.481428571427,22727.998571428572,22686.36,22694.95,2022/07/24,20:05:00
22695.304285714286,22707.28,22694.582857142857,22704.79,2022/07/24,20:00:00
22708.074285714287,22721.467142857142,22705.32,22707.295714285716,2022/07/24,19:55:00
22708.538571428573,22738.955714285716,22698.042857142857,22736.841428571428,2022/07/24,19:50:00
22736.997142857144,22787.795714285716,22736.37714285714,22777.93,2022/07/24,19:45:00
22778.544285714284,22793.757142857143,22776.345714285715,22783.514285714286,2022/07/24,19:40:00
22783.514285714286,22794.115714285716,22777.06,22793.825714285715,2022/07/24,19:35:00
22792.39857142857,22797.841428571428,22753.084285714285,22754.735714285714,2022/07/24,19:30:00
22754.94,22756.8,22721.338571428572,22739.705714285716,2022/07/24,19:25:00
22739.902857142857,22739.902857142857,22689.95,22693.795714285716,2022/07/24,19:20:00
22695.71857142857,22775.34857142857,22676.51714285714,22759.004285714287,2022/07/24,19:15:00
22759.045714285716,22781.092857142856,22704.757142857143,22707.255714285715,2022/07/24,19:10:00
22707.077142857142,22721.874285714286,22687.444285714286,22715.685714285715,2022/07/24,19:05:00
22715.764285714286,22730.924285714285,22711.48,22717.484285714287,2022/07/24,19:00:00
22717.484285714287,22720.63857142857,22699.577142857142,22709.31,2022/07/24,18:55:00
22709.407142857144,22727.205714285716,22696.064285714285,22724.452857142856,2022/07/24,18:50:00
22724.342857142856,22741.747142857144,22708.81142857143,22714.555714285714,2022/07/24,18:45:00
22716.397142857142,22735.821428571428,22713.71857142857,22735.821428571428,2022/07/24,18:40:00
22736.405714285713,22745.09,22691.492857142857,22718.051428571427,2022/07/24,18:35:00
22718.332857142857,22748.497142857144,22703.22142857143,22744.612857142856,2022/07/24,18:30:00
22744.07857142857,22760.765714285713,22738.435714285715,22748.494285714285,2022/07/24,18:25:00
22748.477142857144,22789.698571428573,22748.395714285714,22787.98285714286,2022/07/24,18:20:00
22786.154285714285,22789.764285714286,22749.644285714287,22752.538571428573,2022/07/24,18:15:00
22752.957142857143,22780.071428571428,22746.475714285716,22767.818571428572,2022/07/24,18:10:00
22771.18857142857,22780.32,22730.251428571428,22748.711428571427,2022/07/24,18:05:00
22748.15,22788.18857142857,22730.525714285715,22775.665714285715,2022/07/24,18:00:00
22775.737142857142,22788.137142857144,22763.788571428573,22786.20142857143,2022/07/24,17:55:00
22786.444285714286,22790.85142857143,22746.672857142858,22759.25,2022/07/24,17:50:00
22759.964285714286,22792.337142857144,22746.538571428573,22792.284285714286,2022/07/24,17:45:00
22791.89857142857,22792.27142857143,22716.83,22717.325714285715,2022/07/24,17:40:00
22717.325714285715,22732.21,22685.268571428573,22685.972857142857,2022/07/24,17:35:00
22685.25857142857,22822.092857142856,22681.30857142857,22822.092857142856,2022/07/24,17:30:00
22821.89285714286,22852.262857142858,22816.097142857143,22824.755714285715,2022/07/24,17:25:00
22824.812857142857,22839.092857142856,22819.21285714286,22837.94714285714,2022/07/24,17:20:00
22837.604285714286,22841.547142857144,22791.115714285716,22792.172857142858,2022/07/24,17:15:00
22792.25857142857,22812.0,22723.332857142857,22725.997142857144,2022/07/24,17:10:00
22725.997142857144,22745.86,22723.44142857143,22745.86,2022/07/24,17:05:00
22745.86,22748.24142857143,22708.21285714286,22715.46857142857,2022/07/24,17:00:00
22715.662857142856,22724.76142857143,22711.28,22724.694285714286,2022/07/24,16:55:00
22724.44142857143,22727.725714285716,22700.53142857143,22700.902857142857,2022/07/24,16:50:00
22700.62285714286,22725.73857142857,22683.242857142857,22724.635714285716,2022/07/24,16:45:00
22725.117142857143,22730.804285714286,22707.12,22713.39285714286,2022/07/24,16:40:00
22713.96285714286,22722.074285714287,22675.807142857142,22683.225714285716,2022/07/24,16:35:00
22685.472857142857,22685.55857142857,22644.285714285714,22666.104285714286,2022/07/24,16:30:00
22666.102857142858,22691.448571428573,22652.97142857143,22691.19,2022/07/24,16:25:00
22690.974285714285,22724.724285714285,22678.244285714285,22708.094285714287,2022/07/24,16:20:00
22708.904285714285,22730.334285714285,22707.694285714286,22713.847142857143,2022/07/24,16:15:00
22713.685714285715,22743.45142857143,22699.408571428572,22704.035714285714,2022/07/24,16:10:00
22711.52142857143,22822.27142857143,22711.52142857143,22794.78,2022/07/24,16:05:00
22793.825714285715,22875.587142857144,22779.214285714286,22850.674285714285,2022/07/24,16:00:00
22850.245714285713,22855.465714285714,22838.78142857143,22843.34,2022/07/24,15:55:00
22843.625714285714,22867.192857142858,22843.11142857143,22848.95857142857,2022/07/24,15:50:00
22848.45857142857,22848.45857142857,22823.235714285714,22823.33142857143,2022/07/24,15:45:00
22823.274285714284,22838.984285714287,22817.072857142855,22829.154285714285,2022/07/24,15:40:00
22829.51142857143,22832.29142857143,22781.72,22800.575714285715,2022/07/24,15:35:00
22800.432857142856,22851.604285714286,22793.672857142858,22851.604285714286,2022/07/24,15:30:00
22851.875714285714,22852.19714285714,22822.504285714287,22825.834285714285,2022/07/24,15:25:00
22825.005714285715,22854.977142857144,22808.117142857143,22827.425714285713,2022/07/24,15:20:00
22827.711428571427,22879.115714285716,22818.692857142858,22870.125714285714,2022/07/24,15:15:00
22870.268571428573,22901.83142857143,22756.567142857144,22756.95,2022/07/24,15:10:00
22756.95,22771.675714285713,22752.137142857144,22756.77,2022/07/24,15:05:00
22756.77,22772.024285714284,22751.698571428573,22769.347142857143,2022/07/24,15:00:00
22769.347142857143,22787.59857142857,22761.11857142857,22780.235714285714,2022/07/24,14:55:00
22780.807142857142,22788.801428571427,22731.075714285715,22751.841428571428,2022/07/24,14:50:00
22751.927142857145,22751.95,22708.665714285715,22741.062857142857,2022/07/24,14:45:00
22741.748571428572,22749.252857142856,22726.431428571428,22739.987142857142,2022/07/24,14:40:00
22741.51,22755.987142857142,22723.354285714286,22744.554285714286,2022/07/24,14:35:00
22745.182857142856,22784.547142857144,22734.067142857144,22764.937142857143,2022/07/24,14:30:00
22766.01714285714,22767.15142857143,22709.841428571428,22762.51142857143,2022/07/24,14:25:00
22763.64,22769.86857142857,22647.63,22647.63,2022/07/24,14:20:00
22647.987142857142,22662.935714285715,22601.92,22606.097142857143,2022/07/24,14:15:00
22606.81142857143,22632.001428571428,22564.585714285713,22569.31,2022/07/24,14:10:00
22565.222857142857,22660.231428571427,22542.538571428573,22569.93857142857,2022/07/24,14:05:00
22569.93857142857,22578.342857142856,22562.662857142856,22569.891428571427,2022/07/24,14:00:00
22569.554285714286,22572.54857142857,22545.86857142857,22545.86857142857,2022/07/24,13:55:00
22546.108571428573,22579.602857142858,22544.94142857143,22561.172857142858,2022/07/24,13:50:00
22558.74,22559.068571428572,22509.29,22518.495714285713,2022/07/24,13:45:00
22518.425714285713,22565.222857142857,22495.925714285713,22555.30285714286,2022/07/24,13:40:00
22555.395714285714,22568.415714285715,22537.1,22537.20142857143,2022/07/24,13:35:00
22537.04,22588.39285714286,22513.748571428572,22582.94,2022/07/24,13:30:00
22581.78,22581.78,22509.84857142857,22509.84857142857,2022/07/24,13:25:00
22509.874285714286,22536.975714285716,22491.55285714286,22536.865714285716,2022/07/24,13:20:00
22536.064285714285,22542.788571428573,22522.08142857143,22540.52,2022/07/24,13:15:00
22539.88142857143,22543.005714285715,22507.727142857144,22542.755714285715,2022/07/24,13:10:00
22541.255714285715,22541.255714285715,22478.325714285715,22478.325714285715,2022/07/24,13:05:00
22473.17,22520.002857142856,22455.91,22495.902857142857,2022/07/24,13:00:00
22494.745714285713,22534.194285714286,22456.948571428573,22521.884285714284,2022/07/24,12:55:00
22521.884285714284,22608.27142857143,22521.358571428573,22607.87714285714,2022/07/24,12:50:00
22607.748571428572,22625.268571428573,22580.88,22587.088571428572,2022/07/24,12:45:00
22586.98857142857,22677.15142857143,22583.914285714287,22663.555714285714,2022/07/24,12:40:00
22663.984285714287,22681.79142857143,22657.687142857143,22681.79142857143,2022/07/24,12:35:00
22681.391428571427,22730.742857142857,22670.378571428573,22726.91,2022/07/24,12:30:00
22727.095714285715,22739.637142857144,22707.051428571427,22711.67,2022/07/24,12:25:00
22711.955714285716,22751.444285714286,22708.435714285715,22750.83142857143,2022/07/24,12:20:00
22750.83142857143,22769.285714285714,22730.514285714286,22736.682857142856,2022/07/24,12:15:00
22735.54,22742.664285714287,22709.86142857143,22709.86142857143,2022/07/24,12:10:00
22709.69,22710.81,22624.01142857143,22624.248571428572,2022/07/24,12:05:00
22624.29142857143,22699.364285714284,22608.141428571427,22661.85714285714,2022/07/24,12:00:00
22660.922857142858,22704.128571428573,22657.49,22676.04857142857,2022/07/24,11:55:00
22676.17142857143,22687.695714285714,22665.955714285716,22667.355714285713,2022/07/24,11:50:00
22668.224285714285,22712.19,22654.442857142858,22708.231428571427,2022/07/24,11:45:00
22708.07,22718.31,22702.82857142857,22704.687142857143,2022/07/24,11:40:00
22705.72857142857,22718.562857142857,22672.815714285713,22684.70142857143,2022/07/24,11:35:00
22685.66,22756.97857142857,22685.66,22751.545714285716,2022/07/24,11:30:00
22751.841428571428,22768.704285714284,22730.96285714286,22739.801428571427,2022/07/24,11:25:00
22739.654285714285,22812.408571428572,22732.61142857143,22761.634285714284,2022/07/24,11:20:00
22763.702857142856,22801.621428571427,22722.411428571428,22778.652857142857,2022/07/24,11:15:00
22771.36857142857,22790.071428571428,22569.41857142857,22569.41857142857,2022/07/24,11:10:00
22568.96,22570.10714285714,22545.01142857143,22553.181428571428,2022/07/24,11:05:00
22553.481428571427,22558.52,22518.431428571428,22521.677142857145,2022/07/24,11:00:00
22520.987142857142,22530.165714285715,22519.501428571428,22519.88,2022/07/24,10:55:00
22519.235714285714,22541.994285714285,22490.394285714287,22509.137142857144,2022/07/24,10:50:00
22507.172857142858,22521.547142857144,22504.858571428573,22507.824285714287,2022/07/24,10:45:00
22507.52,22552.402857142857,22507.52,22532.495714285713,2022/07/24,10:40:00
22530.532857142858,22658.655714285713,22530.464285714286,22658.655714285713,2022/07/24,10:35:00
22658.181428571428,22673.175714285713,22657.912857142856,22663.025714285715,2022/07/24,10:30:00
22663.224285714285,22671.992857142857,22662.39857142857,22669.995714285713,2022/07/24,10:25:00
22672.22857142857,22672.22857142857,22622.984285714287,22624.99142857143,2022/07/24,10:20:00
22627.702857142856,22660.612857142856,22599.038571428573,22623.65,2022/07/24,10:15:00
22623.21,22632.358571428573,22617.608571428573,22623.944285714286,2022/07/24,10:10:00
22624.562857142857,22631.995714285713,22621.11142857143,22625.067142857144,2022/07/24,10:05:00
22624.427142857145,22624.662857142856,22612.687142857143,22618.524285714284,2022/07/24,10:00:00
22618.524285714284,22645.897142857142,22613.345714285715,22644.415714285715,2022/07/24,09:55:00
22644.90142857143,22653.22,22641.457142857143,22646.27857142857,2022/07/24,09:50:00
22646.39285714286,22681.23285714286,22643.838571428572,22681.23285714286,2022/07/24,09:45:00
22682.104285714286,22696.85,22667.77142857143,22696.85,2022/07/24,09:40:00
22696.992857142857,22713.571428571428,22688.685714285715,22699.105714285713,2022/07/24,09:35:00
22698.391428571427,22738.087142857144,22693.505714285715,22717.364285714284,2022/07/24,09:30:00
22717.364285714284,22729.94714285714,22697.78142857143,22729.562857142857,2022/07/24,09:25:00
22729.37714285714,22753.417142857143,22676.332857142857,22678.73857142857,2022/07/24,09:20:00
22678.73857142857,22684.70142857143,22667.67,22667.67,2022/07/24,09:15:00
22667.67,22679.134285714284,22659.274285714284,22669.89,2022/07/24,09:10:00
22670.032857142858,22697.934285714287,22664.175714285713,22697.934285714287,2022/07/24,09:05:00
22697.87714285714,22700.23857142857,22676.134285714284,22690.397142857142,2022/07/24,09:00:00
22690.16857142857,22694.345714285715,22665.84857142857,22677.285714285714,2022/07/24,08:55:00
22677.242857142857,22677.702857142856,22611.59,22622.47857142857,2022/07/24,08:50:00
22622.492857142857,22651.37,22611.63,22636.734285714287,2022/07/24,08:45:00
